Transaction_ID,Date,Customer_ID,Gender,Age,Product_Category,Quantity,Price_per_Unit,Total_Amount,Customer_ID,age_range,HolidayName,Month_name,jan_dummy,feb_dummy,mar_dummy,apr_dummy,may_dummy,jun_dummy,jul_dummy,aug_dummy,sep_dummy,oct_dummy,nov_dummy,dec_dummy,spend_3m,QTY_3m,spend_12m,QTY_12m,dummy_under_20,dummy_20_29,dummy_30_39,dummy_40_49,dummy_50_59,dummy_60_plus,gender_dummy,HolidayDummy,Max_Temp,Min_Temp,Mean_Temp,Total_Precip_mm,Product_Category
613,2023-04-23,CUST613,Female,52,Clothing,3,30,90,CUST613,50-59,0,4,0,0,0,1,0,0,0,0,0,0,0,0,90,3,90,3,0,0,0,0,1,0,0,0,8.9,5.7,7.3,0,Clothing
614,2023-04-01,CUST614,Female,39,Beauty,4,300,1200,CUST614,30-39,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1200,4,1200,4,0,0,1,0,0,0,0,0,16.1,-1.3,7.4,16.9,Beauty
615,2023-12-23,CUST615,Female,61,Clothing,4,25,100,CUST615,60+,0,12,0,0,0,0,0,0,0,0,0,0,0,1,100,4,100,4,0,0,0,0,0,1,0,0,4.8,0.8,2.8,7.5,Clothing
616,2023-09-23,CUST616,Male,41,Clothing,2,50,100,CUST616,40-49,0,9,0,0,0,0,0,0,0,0,1,0,0,0,100,2,100,2,0,0,0,1,0,0,1,0,21.1,14.2,17.7,0,Clothing
617,2023-08-26,CUST617,Male,34,Electronics,1,30,30,CUST617,30-39,0,8,0,0,0,0,0,0,0,1,0,0,0,0,30,1,30,1,0,0,1,0,0,0,1,0,24.2,15.8,20,0.6,Electronics
618,2023-01-26,CUST618,Female,27,Beauty,1,50,50,CUST618,20-29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50,1,50,1,0,1,0,0,0,0,0,0,2.5,-3.5,-0.5,1.9,Beauty
619,2023-10-13,CUST619,Male,47,Electronics,4,25,100,CUST619,40-49,0,10,0,0,0,0,0,0,0,0,0,1,0,0,100,4,100,4,0,0,0,1,0,0,1,0,14.5,6.7,10.6,0,Electronics
620,2023-05-08,CUST620,Male,63,Electronics,3,25,75,CUST620,60+,0,5,0,0,0,0,1,0,0,0,0,0,0,0,75,3,75,3,0,0,0,0,0,1,1,0,20.2,8.6,14.4,0,Electronics
621,2023-03-04,CUST621,Female,40,Beauty,2,500,1000,CUST621,40-49,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1000,2,1000,2,0,0,0,1,0,0,0,0,5.8,-0.9,2.5,11.1,Beauty
622,2023-08-22,CUST622,Female,49,Beauty,3,25,75,CUST622,40-49,0,8,0,0,0,0,0,0,0,1,0,0,0,0,75,3,75,3,0,0,0,1,0,0,0,0,24.4,15.3,19.9,0,Beauty
623,2023-03-10,CUST623,Male,34,Clothing,3,50,150,CUST623,30-39,0,3,0,0,1,0,0,0,0,0,0,0,0,0,150,3,150,3,0,0,1,0,0,0,1,0,0.7,-2.3,-0.8,9,Clothing
624,2023-08-26,CUST624,Female,34,Beauty,3,300,900,CUST624,30-39,0,8,0,0,0,0,0,0,0,1,0,0,0,0,900,3,900,3,0,0,1,0,0,0,0,0,24.2,15.8,20,0.6,Beauty
625,2023-12-08,CUST625,Male,31,Clothing,1,300,300,CUST625,30-39,0,12,0,0,0,0,0,0,0,0,0,0,0,1,300,1,300,1,0,0,1,0,0,0,1,0,7.9,4,5.9,0,Clothing
626,2023-09-29,CUST626,Female,26,Clothing,4,500,2000,CUST626,20-29,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2000,4,2000,4,0,1,0,0,0,0,0,0,20.8,14.5,17.6,0.2,Clothing
627,2023-10-14,CUST627,Male,57,Clothing,1,50,50,CUST627,50-59,0,10,0,0,0,0,0,0,0,0,0,1,0,0,50,1,50,1,0,0,0,0,1,0,1,0,13.1,9.9,11.5,0,Clothing
628,2023-11-01,CUST628,Female,19,Beauty,4,50,200,CUST628,Under 20,0,11,0,0,0,0,0,0,0,0,0,0,1,0,200,4,200,4,1,0,0,0,0,0,0,0,5.5,0.1,2.8,0,Beauty
629,2023-06-12,CUST629,Male,62,Electronics,2,25,50,CUST629,60+,0,6,0,0,0,0,0,1,0,0,0,0,0,0,50,2,50,2,0,0,0,0,0,1,1,0,18.8,12.7,15.8,50.1,Electronics
630,2023-08-15,CUST630,Male,42,Clothing,2,50,100,CUST630,40-49,0,8,0,0,0,0,0,0,0,1,0,0,0,0,100,2,100,2,0,0,0,1,0,0,1,0,23.2,18.6,20.9,2.8,Clothing
631,2023-11-10,CUST631,Male,56,Electronics,3,30,90,CUST631,50-59,0,11,0,0,0,0,0,0,0,0,0,0,1,0,90,3,90,3,0,0,0,0,1,0,1,0,11.5,3.4,7.5,0,Electronics
632,2023-09-16,CUST632,Female,26,Electronics,4,25,100,CUST632,20-29,0,9,0,0,0,0,0,0,0,0,1,0,0,0,100,4,100,4,0,1,0,0,0,0,0,0,23.4,11.9,17.7,0,Electronics
633,2023-08-07,CUST633,Male,39,Beauty,4,30,120,CUST633,30-39,0,8,0,0,0,0,0,0,0,1,0,0,0,0,120,4,120,4,0,0,1,0,0,0,1,0,25.2,19.2,22.2,5.9,Beauty
634,2023-10-08,CUST634,Male,60,Electronics,4,500,2000,CUST634,60+,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2000,4,2000,4,0,0,0,0,0,1,1,0,11.5,7.4,9.5,1.5,Electronics
635,2023-08-17,CUST635,Female,63,Electronics,3,300,900,CUST635,60+,0,8,0,0,0,0,0,0,0,1,0,0,0,0,900,3,900,3,0,0,0,0,0,1,0,0,25.9,17.8,21.8,6.1,Electronics
636,2023-03-23,CUST636,Female,21,Beauty,3,500,1500,CUST636,20-29,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1500,3,1500,3,0,1,0,0,0,0,0,0,8.9,0.3,4.6,9.5,Beauty
637,2023-09-01,CUST637,Male,43,Clothing,2,300,600,CUST637,40-49,0,9,0,0,0,0,0,0,0,0,1,0,0,0,600,2,600,2,0,0,0,1,0,0,1,0,24.1,13.5,18.8,0,Clothing
638,2023-08-19,CUST638,Male,46,Electronics,1,500,500,CUST638,40-49,0,8,0,0,0,0,0,0,0,1,0,0,0,0,500,1,500,1,0,0,0,1,0,0,1,0,26.2,13.1,19.7,0,Electronics
639,2023-05-13,CUST639,Female,62,Beauty,4,50,200,CUST639,60+,0,5,0,0,0,0,1,0,0,0,0,0,0,0,200,4,200,4,0,0,0,0,0,1,0,0,23.1,13.6,18.4,0,Beauty
640,2023-05-07,CUST640,Female,51,Electronics,4,30,120,CUST640,50-59,0,5,0,0,0,0,1,0,0,0,0,0,0,0,120,4,120,4,0,0,0,0,1,0,0,0,16.7,10.5,13.6,11.1,Electronics
641,2023-11-23,CUST641,Female,40,Electronics,1,300,300,CUST641,40-49,0,11,0,0,0,0,0,0,0,0,0,0,1,0,300,1,300,1,0,0,0,1,0,0,0,0,7.3,0.8,4.1,0,Electronics
642,2023-05-22,CUST642,Female,54,Clothing,4,25,100,CUST642,50-59,Victoria Day,5,0,0,0,0,1,0,0,0,0,0,0,0,100,4,100,4,0,0,0,0,1,0,0,1,16.3,11.4,13.9,0,Clothing
643,2023-09-24,CUST643,Female,28,Electronics,3,30,90,CUST643,20-29,0,9,0,0,0,0,0,0,0,0,1,0,0,0,90,3,90,3,0,1,0,0,0,0,0,0,21.4,14.2,17.8,0,Electronics
644,2023-09-06,CUST644,Male,23,Beauty,3,25,75,CUST644,20-29,0,9,0,0,0,0,0,0,0,0,1,0,0,0,75,3,75,3,0,1,0,0,0,0,1,0,31.4,22.1,26.7,0,Beauty
645,2023-11-17,CUST645,Female,35,Electronics,4,30,120,CUST645,30-39,0,11,0,0,0,0,0,0,0,0,0,0,1,0,120,4,120,4,0,0,1,0,0,0,0,0,12.9,2.9,7.9,0.5,Electronics
646,2023-05-03,CUST646,Male,38,Clothing,3,30,90,CUST646,30-39,0,5,0,0,0,0,1,0,0,0,0,0,0,0,90,3,90,3,0,0,1,0,0,0,1,0,10,3.3,6.7,5.1,Clothing
647,2023-05-21,CUST647,Male,59,Clothing,3,500,1500,CUST647,50-59,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1500,3,1500,3,0,0,0,0,1,0,1,0,24.3,10.7,17.5,0,Clothing
648,2023-08-14,CUST648,Male,53,Beauty,4,300,1200,CUST648,50-59,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1200,4,1200,4,0,0,0,0,1,0,1,0,23.9,16,20,0,Beauty
649,2023-02-09,CUST649,Female,58,Clothing,2,300,600,CUST649,50-59,0,2,0,1,0,0,0,0,0,0,0,0,0,0,600,2,600,2,0,0,0,0,1,0,0,0,7,2,4.5,28.1,Clothing
650,2024-01-01,CUST650,Male,55,Electronics,1,30,30,CUST650,50-59,New Year's Day,1,1,0,0,0,0,0,0,0,0,0,0,0,30,1,30,1,0,0,0,0,1,0,1,1,-0.7,-3.1,-1.9,0.1,Electronics
651,2023-05-27,CUST651,Male,51,Clothing,3,50,150,CUST651,50-59,0,5,0,0,0,0,1,0,0,0,0,0,0,0,150,3,150,3,0,0,0,0,1,0,1,0,23.2,12.4,17.8,0,Clothing
652,2023-05-01,CUST652,Female,34,Beauty,2,50,100,CUST652,30-39,0,5,0,0,0,0,1,0,0,0,0,0,0,0,100,2,100,2,0,0,1,0,0,0,0,0,10.7,6,8.4,1.3,Beauty
653,2023-05-20,CUST653,Male,54,Clothing,3,25,75,CUST653,50-59,0,5,0,0,0,0,1,0,0,0,0,0,0,0,75,3,75,3,0,0,0,0,1,0,1,0,17.4,11.9,14.6,15.5,Clothing
654,2023-06-21,CUST654,Male,42,Clothing,3,25,75,CUST654,40-49,0,6,0,0,0,0,0,1,0,0,0,0,0,0,75,3,75,3,0,0,0,1,0,0,1,0,26.2,18.9,22.5,0,Clothing
655,2023-06-13,CUST655,Female,55,Clothing,1,500,500,CUST655,50-59,0,6,0,0,0,0,0,1,0,0,0,0,0,0,500,1,500,1,0,0,0,0,1,0,0,0,19.8,11.7,15.7,3.3,Clothing
656,2023-10-04,CUST656,Male,29,Beauty,3,30,90,CUST656,20-29,0,10,0,0,0,0,0,0,0,0,0,1,0,0,90,3,90,3,0,1,0,0,0,0,1,0,27.2,17.9,22.6,0,Beauty
657,2023-02-11,CUST657,Male,40,Clothing,1,25,25,CUST657,40-49,0,2,0,1,0,0,0,0,0,0,0,0,0,0,25,1,25,1,0,0,0,1,0,0,1,0,2.1,-3.8,-0.8,0,Clothing
658,2023-03-12,CUST658,Male,59,Clothing,1,25,25,CUST658,50-59,0,3,0,0,1,0,0,0,0,0,0,0,0,0,25,1,25,1,0,0,0,0,1,0,1,0,0.7,-3.4,-1.3,2.5,Clothing
659,2023-03-19,CUST659,Female,39,Electronics,1,30,30,CUST659,30-39,0,3,0,0,1,0,0,0,0,0,0,0,0,0,30,1,30,1,0,0,1,0,0,0,0,0,1.2,-6.7,-2.8,0,Electronics
660,2023-04-29,CUST660,Female,38,Beauty,2,500,1000,CUST660,30-39,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1000,2,1000,2,0,0,1,0,0,0,0,0,10.3,6.1,8.2,6.8,Beauty
661,2023-07-16,CUST661,Female,44,Clothing,4,25,100,CUST661,40-49,0,7,0,0,0,0,0,0,1,0,0,0,0,0,100,4,100,4,0,0,0,1,0,0,0,0,27.2,19.9,23.6,1.1,Clothing
662,2023-12-22,CUST662,Male,48,Beauty,2,500,1000,CUST662,40-49,0,12,0,0,0,0,0,0,0,0,0,0,0,1,1000,2,1000,2,0,0,0,1,0,0,1,0,1.2,-4.4,-1.6,0,Beauty
663,2023-03-20,CUST663,Male,23,Clothing,4,300,1200,CUST663,20-29,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1200,4,1200,4,0,1,0,0,0,0,1,0,7.2,-1.5,2.9,0,Clothing
664,2023-12-28,CUST664,Female,44,Clothing,4,500,2000,CUST664,40-49,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2000,4,2000,4,0,0,0,1,0,0,0,0,7.9,6.1,7,3.3,Clothing
665,2023-04-20,CUST665,Male,57,Clothing,1,50,50,CUST665,50-59,0,4,0,0,0,1,0,0,0,0,0,0,0,0,50,1,50,1,0,0,0,0,1,0,1,0,10.2,3.9,7.1,0.7,Clothing
666,2023-02-02,CUST666,Male,51,Electronics,3,50,150,CUST666,50-59,0,2,0,1,0,0,0,0,0,0,0,0,0,0,150,3,150,3,0,0,0,0,1,0,1,0,2.9,-9.3,-3.2,0,Electronics
667,2023-08-01,CUST667,Female,29,Electronics,1,500,500,CUST667,20-29,0,8,0,0,0,0,0,0,0,1,0,0,0,0,500,1,500,1,0,1,0,0,0,0,0,0,24,15.4,19.7,0,Electronics
668,2023-07-28,CUST668,Female,62,Electronics,3,50,150,CUST668,60+,0,7,0,0,0,0,0,0,1,0,0,0,0,0,150,3,150,3,0,0,0,0,0,1,0,0,30,20.4,25.2,0,Electronics
669,2023-06-19,CUST669,Male,24,Beauty,4,300,1200,CUST669,20-29,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1200,4,1200,4,0,1,0,0,0,0,1,0,24.4,16.1,20.3,0,Beauty
670,2023-10-05,CUST670,Male,27,Beauty,1,30,30,CUST670,20-29,0,10,0,0,0,0,0,0,0,0,0,1,0,0,30,1,30,1,0,1,0,0,0,0,1,0,24.5,17.4,21,12.3,Beauty
671,2023-08-27,CUST671,Male,62,Electronics,3,50,150,CUST671,60+,0,8,0,0,0,0,0,0,0,1,0,0,0,0,150,3,150,3,0,0,0,0,0,1,1,0,22.3,13.3,17.8,0,Electronics
672,2023-08-01,CUST672,Female,34,Beauty,2,50,100,CUST672,30-39,0,8,0,0,0,0,0,0,0,1,0,0,0,0,100,2,100,2,0,0,1,0,0,0,0,0,24,15.4,19.7,0,Beauty
673,2023-02-01,CUST673,Female,43,Clothing,3,500,1500,CUST673,40-49,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1500,3,1500,3,0,0,0,1,0,0,0,0,-3.7,-10.6,-7.1,0,Clothing
674,2023-04-16,CUST674,Female,38,Clothing,1,300,300,CUST674,30-39,0,4,0,0,0,1,0,0,0,0,0,0,0,0,300,1,300,1,0,0,1,0,0,0,0,0,23,9.2,16.1,6,Clothing
675,2023-08-04,CUST675,Female,45,Clothing,2,30,60,CUST675,40-49,0,8,0,0,0,0,0,0,0,1,0,0,0,0,60,2,60,2,0,0,0,1,0,0,0,0,27.5,17.8,22.6,0,Clothing
676,2023-07-19,CUST676,Male,63,Electronics,3,500,1500,CUST676,60+,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1500,3,1500,3,0,0,0,0,0,1,1,0,25.1,16.6,20.8,0,Electronics
677,2023-10-27,CUST677,Female,19,Beauty,3,500,1500,CUST677,Under 20,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1500,3,1500,3,1,0,0,0,0,0,0,0,21.9,16.3,19.1,0,Beauty
678,2023-12-23,CUST678,Female,60,Electronics,3,300,900,CUST678,60+,0,12,0,0,0,0,0,0,0,0,0,0,0,1,900,3,900,3,0,0,0,0,0,1,0,0,4.8,0.8,2.8,7.5,Electronics
679,2023-01-11,CUST679,Female,18,Beauty,3,30,90,CUST679,Under 20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,90,3,90,3,1,0,0,0,0,0,0,0,1.9,-4.8,-1.5,0.1,Beauty
680,2023-10-22,CUST680,Female,53,Clothing,3,300,900,CUST680,50-59,0,10,0,0,0,0,0,0,0,0,0,1,0,0,900,3,900,3,0,0,0,0,1,0,0,0,11.2,3.5,7.3,0,Clothing
681,2023-07-14,CUST681,Female,43,Electronics,2,30,60,CUST681,40-49,0,7,0,0,0,0,0,0,1,0,0,0,0,0,60,2,60,2,0,0,0,1,0,0,0,0,26.1,15.3,20.7,0,Electronics
682,2023-09-02,CUST682,Male,46,Beauty,4,300,1200,CUST682,40-49,0,9,0,0,0,0,0,0,0,0,1,0,0,0,1200,4,1200,4,0,0,0,1,0,0,1,0,26.7,15.8,21.2,0,Beauty
683,2023-01-04,CUST683,Male,38,Beauty,2,500,1000,CUST683,30-39,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1000,2,1000,2,0,0,1,0,0,0,1,0,4.4,2.5,3.5,21.1,Beauty
684,2023-06-30,CUST684,Female,28,Clothing,2,500,1000,CUST684,20-29,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1000,2,1000,2,0,1,0,0,0,0,0,0,25,18.7,21.8,0.2,Clothing
685,2023-06-02,CUST685,Male,57,Electronics,2,25,50,CUST685,50-59,0,6,0,0,0,0,0,1,0,0,0,0,0,0,50,2,50,2,0,0,0,0,1,0,1,0,32.8,19.6,26.2,9.4,Electronics
686,2023-07-19,CUST686,Female,28,Electronics,4,50,200,CUST686,20-29,0,7,0,0,0,0,0,0,1,0,0,0,0,0,200,4,200,4,0,1,0,0,0,0,0,0,25.1,16.6,20.8,0,Electronics
687,2023-08-03,CUST687,Female,53,Electronics,1,300,300,CUST687,50-59,0,8,0,0,0,0,0,0,0,1,0,0,0,0,300,1,300,1,0,0,0,0,1,0,0,0,28.5,18.5,23.5,5.8,Electronics
688,2023-10-03,CUST688,Male,56,Clothing,4,25,100,CUST688,50-59,0,10,0,0,0,0,0,0,0,0,0,1,0,0,100,4,100,4,0,0,0,0,1,0,1,0,28.3,17.1,22.7,0,Clothing
689,2023-10-07,CUST689,Male,57,Electronics,2,50,100,CUST689,50-59,0,10,0,0,0,0,0,0,0,0,0,1,0,0,100,2,100,2,0,0,0,0,1,0,1,0,15.6,9.3,12.5,0,Electronics
690,2023-11-05,CUST690,Female,52,Clothing,3,300,900,CUST690,50-59,0,11,0,0,0,0,0,0,0,0,0,0,1,0,900,3,900,3,0,0,0,0,1,0,0,0,10.3,4.1,7.2,0,Clothing
691,2023-04-23,CUST691,Female,51,Clothing,3,30,90,CUST691,50-59,0,4,0,0,0,1,0,0,0,0,0,0,0,0,90,3,90,3,0,0,0,0,1,0,0,0,8.9,5.7,7.3,0,Clothing
692,2023-09-07,CUST692,Female,64,Clothing,2,50,100,CUST692,60+,0,9,0,0,0,0,0,0,0,0,1,0,0,0,100,2,100,2,0,0,0,0,0,1,0,0,27.8,18.1,22.9,5.4,Clothing
693,2023-04-23,CUST693,Male,41,Beauty,3,500,1500,CUST693,40-49,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1500,3,1500,3,0,0,0,1,0,0,1,0,8.9,5.7,7.3,0,Beauty
694,2023-05-20,CUST694,Female,39,Electronics,2,25,50,CUST694,30-39,0,5,0,0,0,0,1,0,0,0,0,0,0,0,50,2,50,2,0,0,1,0,0,0,0,0,17.4,11.9,14.6,15.5,Electronics
695,2023-08-12,CUST695,Female,22,Electronics,3,50,150,CUST695,20-29,0,8,0,0,0,0,0,0,0,1,0,0,0,0,150,3,150,3,0,1,0,0,0,0,0,0,29.5,19.8,24.6,1.7,Electronics
696,2023-09-06,CUST696,Female,50,Clothing,4,50,200,CUST696,50-59,0,9,0,0,0,0,0,0,0,0,1,0,0,0,200,4,200,4,0,0,0,0,1,0,0,0,31.4,22.1,26.7,0,Clothing
697,2023-01-15,CUST697,Male,53,Clothing,1,500,500,CUST697,50-59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,500,1,500,1,0,0,0,0,1,0,1,0,-1,-8.4,-4.7,0,Clothing
698,2023-07-19,CUST698,Female,64,Electronics,1,300,300,CUST698,60+,0,7,0,0,0,0,0,0,1,0,0,0,0,0,300,1,300,1,0,0,0,0,0,1,0,0,25.1,16.6,20.8,0,Electronics
699,2023-06-22,CUST699,Female,37,Clothing,4,30,120,CUST699,30-39,0,6,0,0,0,0,0,1,0,0,0,0,0,0,120,4,120,4,0,0,1,0,0,0,0,0,24.3,18.3,21.3,0,Clothing
700,2023-12-09,CUST700,Male,36,Electronics,4,500,2000,CUST700,30-39,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2000,4,2000,4,0,0,1,0,0,0,1,0,13,7.6,10.3,9.1,Electronics
701,2023-12-14,CUST701,Female,52,Beauty,2,30,60,CUST701,50-59,0,12,0,0,0,0,0,0,0,0,0,0,0,1,60,2,60,2,0,0,0,0,1,0,0,0,5.5,-1.8,1.9,0,Beauty
702,2023-07-27,CUST702,Female,60,Clothing,2,300,600,CUST702,60+,0,7,0,0,0,0,0,0,1,0,0,0,0,0,600,2,600,2,0,0,0,0,0,1,0,0,30,20.8,25.4,14.3,Clothing
703,2023-03-26,CUST703,Male,34,Electronics,2,50,100,CUST703,30-39,0,3,0,0,1,0,0,0,0,0,0,0,0,0,100,2,100,2,0,0,1,0,0,0,1,0,10.8,2.8,6.8,0,Electronics
704,2023-08-28,CUST704,Female,62,Clothing,3,30,90,CUST704,60+,0,8,0,0,0,0,0,0,0,1,0,0,0,0,90,3,90,3,0,0,0,0,0,1,0,0,22.9,15,19,0,Clothing
705,2023-03-07,CUST705,Male,60,Electronics,2,25,50,CUST705,60+,0,3,0,0,1,0,0,0,0,0,0,0,0,0,50,2,50,2,0,0,0,0,0,1,1,0,1.9,-1.9,0,0,Electronics
706,2023-11-15,CUST706,Male,51,Electronics,4,25,100,CUST706,50-59,0,11,0,0,0,0,0,0,0,0,0,0,1,0,100,4,100,4,0,0,0,0,1,0,1,0,13.6,3.4,8.5,0,Electronics
707,2023-10-01,CUST707,Female,26,Clothing,1,500,500,CUST707,20-29,0,10,0,0,0,0,0,0,0,0,0,1,0,0,500,1,500,1,0,1,0,0,0,0,0,0,24.8,14.9,19.9,0,Clothing
708,2023-01-14,CUST708,Female,43,Beauty,3,300,900,CUST708,40-49,0,1,1,0,0,0,0,0,0,0,0,0,0,0,900,3,900,3,0,0,0,1,0,0,0,0,-3.2,-9.4,-6.3,0,Beauty
709,2023-07-21,CUST709,Female,19,Electronics,2,500,1000,CUST709,Under 20,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1000,2,1000,2,1,0,0,0,0,0,0,0,26.3,18.8,22.5,0,Electronics
710,2023-10-31,CUST710,Female,26,Electronics,3,500,1500,CUST710,20-29,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1500,3,1500,3,0,1,0,0,0,0,0,0,6.6,0.4,3.5,0,Electronics
711,2023-10-16,CUST711,Male,26,Electronics,3,500,1500,CUST711,20-29,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1500,3,1500,3,0,1,0,0,0,0,1,0,12.9,8.2,10.5,0,Electronics
712,2023-12-06,CUST712,Female,57,Beauty,2,25,50,CUST712,50-59,0,12,0,0,0,0,0,0,0,0,0,0,0,1,50,2,50,2,0,0,0,0,1,0,0,0,1.4,-1.8,-0.2,0,Beauty
713,2023-01-14,CUST713,Male,34,Beauty,3,25,75,CUST713,30-39,0,1,1,0,0,0,0,0,0,0,0,0,0,0,75,3,75,3,0,0,1,0,0,0,1,0,-3.2,-9.4,-6.3,0,Beauty
714,2023-02-12,CUST714,Female,18,Clothing,1,500,500,CUST714,Under 20,0,2,0,1,0,0,0,0,0,0,0,0,0,0,500,1,500,1,1,0,0,0,0,0,0,0,7.1,0.1,3.6,0,Clothing
715,2023-11-26,CUST715,Female,42,Beauty,4,25,100,CUST715,40-49,0,11,0,0,0,0,0,0,0,0,0,0,1,0,100,4,100,4,0,0,0,1,0,0,0,0,6.8,1.6,4.2,9.1,Beauty
716,2023-08-08,CUST716,Female,60,Clothing,4,300,1200,CUST716,60+,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1200,4,1200,4,0,0,0,0,0,1,0,0,25.3,17.5,21.4,0,Clothing
717,2023-03-11,CUST717,Male,57,Clothing,1,500,500,CUST717,50-59,0,3,0,0,1,0,0,0,0,0,0,0,0,0,500,1,500,1,0,0,0,0,1,0,1,0,0.6,-3.5,-1.5,0.3,Clothing
718,2023-08-25,CUST718,Female,59,Beauty,3,25,75,CUST718,50-59,0,8,0,0,0,0,0,0,0,1,0,0,0,0,75,3,75,3,0,0,0,0,1,0,0,0,24.9,19.4,22.2,0,Beauty
719,2023-04-04,CUST719,Female,42,Clothing,2,30,60,CUST719,40-49,0,4,0,0,0,1,0,0,0,0,0,0,0,0,60,2,60,2,0,0,0,1,0,0,0,0,10.3,5.6,7.9,1.5,Clothing
720,2023-01-26,CUST720,Female,56,Beauty,3,500,1500,CUST720,50-59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1500,3,1500,3,0,0,0,0,1,0,0,0,2.5,-3.5,-0.5,1.9,Beauty
721,2023-05-14,CUST721,Female,52,Clothing,1,500,500,CUST721,50-59,0,5,0,0,0,0,1,0,0,0,0,0,0,0,500,1,500,1,0,0,0,0,1,0,0,0,15.9,10.5,13.2,0,Clothing
722,2023-07-14,CUST722,Male,20,Beauty,3,300,900,CUST722,20-29,0,7,0,0,0,0,0,0,1,0,0,0,0,0,900,3,900,3,0,1,0,0,0,0,1,0,26.1,15.3,20.7,0,Beauty
723,2023-06-17,CUST723,Female,54,Beauty,4,50,200,CUST723,50-59,0,6,0,0,0,0,0,1,0,0,0,0,0,0,200,4,200,4,0,0,0,0,1,0,0,0,25.4,13.8,19.6,0,Beauty
724,2023-04-19,CUST724,Male,61,Clothing,3,50,150,CUST724,60+,0,4,0,0,0,1,0,0,0,0,0,0,0,0,150,3,150,3,0,0,0,0,0,1,1,0,9.1,1.5,5.3,0,Clothing
725,2023-08-21,CUST725,Male,61,Electronics,1,300,300,CUST725,60+,0,8,0,0,0,0,0,0,0,1,0,0,0,0,300,1,300,1,0,0,0,0,0,1,1,0,25.6,17.5,21.5,0,Electronics
726,2023-06-17,CUST726,Male,47,Clothing,4,300,1200,CUST726,40-49,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1200,4,1200,4,0,0,0,1,0,0,1,0,25.4,13.8,19.6,0,Clothing
727,2023-06-22,CUST727,Male,55,Beauty,3,300,900,CUST727,50-59,0,6,0,0,0,0,0,1,0,0,0,0,0,0,900,3,900,3,0,0,0,0,1,0,1,0,24.3,18.3,21.3,0,Beauty
728,2023-07-14,CUST728,Male,51,Electronics,3,50,150,CUST728,50-59,0,7,0,0,0,0,0,0,1,0,0,0,0,0,150,3,150,3,0,0,0,0,1,0,1,0,26.1,15.3,20.7,0,Electronics
729,2023-05-23,CUST729,Male,29,Clothing,4,300,1200,CUST729,20-29,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1200,4,1200,4,0,1,0,0,0,0,1,0,19.5,10,14.8,0,Clothing
730,2023-08-04,CUST730,Female,36,Clothing,2,25,50,CUST730,30-39,0,8,0,0,0,0,0,0,0,1,0,0,0,0,50,2,50,2,0,0,1,0,0,0,0,0,27.5,17.8,22.6,0,Clothing
731,2023-05-10,CUST731,Male,54,Clothing,4,500,2000,CUST731,50-59,0,5,0,0,0,0,1,0,0,0,0,0,0,0,2000,4,2000,4,0,0,0,0,1,0,1,0,19.9,7.2,13.6,0,Clothing
732,2023-02-11,CUST732,Male,61,Electronics,2,500,1000,CUST732,60+,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1000,2,1000,2,0,0,0,0,0,1,1,0,2.1,-3.8,-0.8,0,Electronics
733,2023-08-29,CUST733,Male,34,Beauty,1,30,30,CUST733,30-39,0,8,0,0,0,0,0,0,0,1,0,0,0,0,30,1,30,1,0,0,1,0,0,0,1,0,24.6,14.6,19.6,2.4,Beauty
734,2023-01-10,CUST734,Female,27,Clothing,1,30,30,CUST734,20-29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,30,1,30,1,0,1,0,0,0,0,0,0,1.7,-1.8,-0.1,0,Clothing
735,2023-10-04,CUST735,Female,64,Clothing,4,500,2000,CUST735,60+,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2000,4,2000,4,0,0,0,0,0,1,0,0,27.2,17.9,22.6,0,Clothing
